Plot,SiteCode,SiteCode_Plot,AcceptedGenus,AcceptedSpecies,NameCheck,Genus_Species_combo,PercentCoverAlive,PercentCoverDead,AbundanceAlive_count,AbundanceDead_count,MeanCanopyDiameter_cm,Clonal,SeasonallyApparent
T185,outeniqua,outeniqua_T185,Schistostephium,umbellatum,10084,Schistostephium umbellatum,0.875,NA,4,NA,47.5,no,NA
T185,outeniqua,outeniqua_T185,Elegia,equisetacea,3482,Elegia equisetacea,0.75,NA,6,NA,50,yes,NA
T185,outeniqua,outeniqua_T185,Leucadendron,eucalyptifolium,6681,Leucadendron eucalyptifolium,0.75,NA,2,NA,60,no,NA
T186,langeberg,langeberg_T186,Penaea,mucronata,8737,Penaea mucronata,13.25,NA,57,NA,55,yes,NA
T186,langeberg,langeberg_T186,Elegia,galpinii,3489,Elegia galpinii,11.5,NA,31,NA,58.75,yes,NA
T186,langeberg,langeberg_T186,Protea,eximia,9152,Protea eximia,11,NA,67,NA,38.75,no,NA
T186,langeberg,langeberg_T186,Protea,neriifolia,9174,Protea neriifolia,10.75,NA,55,NA,43.75,no,NA
T186,langeberg,langeberg_T186,Erica,anguliger,3641,Erica anguliger,9.5,NA,89,NA,45,no,NA
T186,langeberg,langeberg_T186,Erica,discolor,3786,Erica discolor,6,NA,23,NA,52.5,yes,NA
T186,langeberg,langeberg_T186,Tetraria,cuspidata,10925,Tetraria cuspidata,5,NA,16,NA,55,yes,NA
T186,langeberg,langeberg_T186,Berzelia,intermedia,1522,Berzelia intermedia,2.5,NA,13,NA,43.75,yes,NA
T186,langeberg,langeberg_T186,Tetraria,involucrata,10934,Tetraria involucrata,2.5,NA,3,NA,85,yes,NA
T186,langeberg,langeberg_T186,Hypodiscus,albo-aristatus,5881,Hypodiscus albo-aristatus,2,NA,11,NA,45,yes,NA
T186,langeberg,langeberg_T186,Tetraria,thermalis,10948,Tetraria thermalis,1.25,NA,1,NA,100,yes,NA
T186,langeberg,langeberg_T186,Serruria,fasciflora,10441,Serruria fasciflora,1,NA,9,NA,45,no,NA
T186,langeberg,langeberg_T186,Bobartia,gladiata,1551,Bobartia gladiata,0.75,NA,10,NA,35,yes,NA
T186,langeberg,langeberg_T186,Watsonia,NA,#N/A,Watsonia,0.5,NA,6,NA,30,yes,NA
T186,langeberg,langeberg_T186,Erica,grata,3863,Erica grata,0.375,NA,2,NA,50,no,NA
T186,langeberg,langeberg_T186,Erica,plukenetii,4102,Erica plukenetii,0.25,NA,1,NA,50,no,NA
T186,langeberg,langeberg_T186,Leucadendron,eucalyptifolium,6681,Leucadendron eucalyptifolium,0.25,NA,1,NA,30,no,NA
T186,langeberg,langeberg_T186,Leucadendron,salignum,6721,Leucadendron salignum,0.25,NA,1,NA,50,yes,NA
T186,langeberg,langeberg_T186,Erica,articularis,3656,Erica articularis,0.125,NA,1,NA,40,yes,NA
T186,langeberg,langeberg_T186,Erica,pseudocalycina,4116,Erica pseudocalycina,0.125,NA,1,NA,45,no,NA
T186,langeberg,langeberg_T186,Thesium,viridifolium,11109,Thesium viridifolium,0.0625,NA,2,NA,15,no,NA
T187,bontebok,bontebok_T187,Elytropappus,rhinocerotis,3530,Elytropappus rhinocerotis,50,12.5,176,28,23.75,no,1
T187,bontebok,bontebok_T187,Restio,capensis,9498,Restio capensis,26.25,2.5,104,3,20,no,1
T187,bontebok,bontebok_T187,Crossyne,guttata,2678,Crossyne guttata,1.25,0,2,0,35,no,1
T187,bontebok,bontebok_T187,Thamnochortus,fruticosus,10976,Thamnochortus fruticosus,1.25,0,3,0,25,yes,1
T188,bontebok,bontebok_T188,Vachellia,karroo,11424,Vachellia karroo,23.75,0,3,0,350,NA,NA
T188,bontebok,bontebok_T188,Adenogramma,glomerata,105,Adenogramma glomerata,7.5,0,910,0,15,NA,NA
T188,bontebok,bontebok_T188,Galenia,pubescens,4825,Galenia pubescens,5,0,27,0,25,NA,NA
T188,bontebok,bontebok_T188,Hermannia,alnifolia,5615,Hermannia alnifolia,4.75,0,28,0,23.75,NA,NA
T188,bontebok,bontebok_T188,Ehrharta,calycina,3442,Ehrharta calycina,4.25,0,68,0,10,NA,NA
T188,bontebok,bontebok_T188,Ursinia,anthemoides,11380,Ursinia anthemoides,2.75,0,67,0,5,NA,NA
T188,bontebok,bontebok_T188,Lycium,horridum,7029,Lycium horridum,2.5,0,11,0,27.5,NA,NA
T188,bontebok,bontebok_T188,Triquetrella,tristicha,#N/A,Triquetrella tristicha,2.5,0,1000,0,2,yes,NA
T188,bontebok,bontebok_T188,Olea,europaea,8006,Olea europaea,2,0,1,0,700,NA,NA
T188,bontebok,bontebok_T188,Arctotheca,calendula,784,Arctotheca calendula,1.25,0,8,0,10,NA,NA
T188,bontebok,bontebok_T188,Carpobrotus,mellei,1853,Carpobrotus mellei,1.25,0,1,0,90,NA,NA
T188,bontebok,bontebok_T188,Aspalathus,spinosa,1186,Aspalathus spinosa,0.75,0,2,0,45,NA,NA
T188,bontebok,bontebok_T188,Wiborgia,obcordata,11600,Wiborgia obcordata,0.75,0,2,0,65,NA,NA
T188,bontebok,bontebok_T188,Pharnaceum,elongatum,8842,Pharnaceum elongatum,0.5,0,8,0,10,NA,NA
T190,franschoekpass,franschoekpass_T190,Erica,articularis,3656,Erica articularis,2.25,0,46,0,21.25,yes,NA
T190,franschoekpass,franschoekpass_T190,Pentameris,colorata,8758,Pentameris colorata,2.25,0,52,0,18.75,yes,NA
T190,franschoekpass,franschoekpass_T190,Tetraria,ustulata,10950,Tetraria ustulata,2.25,0,35,0,25,yes,NA
T190,franschoekpass,franschoekpass_T190,Berkheya,armata,1480,Berkheya armata,1.5,0,52,0,13.75,yes,NA
T190,franschoekpass,franschoekpass_T190,Penaea,mucronata,8737,Penaea mucronata,1.25,0,23,0,16.666666666666668,yes,NA
T190,franschoekpass,franschoekpass_T190,Cliffortia,obovata,2268,Cliffortia obovata,1,0,55,0,10,yes,NA
T190,franschoekpass,franschoekpass_T190,Ursinia,paleacea,11399,Ursinia paleacea,1,0,115,0,5,no,NA
T190,franschoekpass,franschoekpass_T190,Thamnochortus,lucens,10983,Thamnochortus lucens,0.75,0,30,0,13.333333333333334,yes,NA
T190,franschoekpass,franschoekpass_T190,Corymbium,glabrum,2498,Corymbium glabrum,0.5,0,9,0,15,yes,NA
T190,franschoekpass,franschoekpass_T190,Leucadendron,salignum,6721,Leucadendron salignum,0.5,0,15,0,12.5,yes,NA
T190,franschoekpass,franschoekpass_T190,Protea,acaulos,9133,Protea acaulos,0.5,0,1,0,50,yes,NA
T190,franschoekpass,franschoekpass_T190,Tetraria,fasciata,10928,Tetraria fasciata,0.5,0,30,0,10,yes,NA
T190,franschoekpass,franschoekpass_T190,Wachendorfia,paniculata,11475,Wachendorfia paniculata,0.5,0,20,0,10,yes,NA
T190,franschoekpass,franschoekpass_T190,Bobartia,orientalis,1557,Bobartia orientalis,0.25,0,4,0,10,yes,NA
T190,franschoekpass,franschoekpass_T190,Drosera,trinervia,3402,Drosera trinervia,0.25,0,150,0,3,no,NA
T190,franschoekpass,franschoekpass_T190,Restio,triticeus,9625,Restio triticeus,0.25,0,10,0,15,yes,NA
T190,franschoekpass,franschoekpass_T190,Tritoniopsis,triticea,11313,Tritoniopsis triticea,0.25,0,10,0,10,yes,NA
T190,franschoekpass,franschoekpass_T190,Elegia,juncea,3495,Elegia juncea,0.125,0,3,0,15,yes,NA
T191,kogelberg,kogelberg_T191,Metalasia,densa,7321,Metalasia densa,10.75,0,185,0,10,no,NA
T191,kogelberg,kogelberg_T191,Elegia,deusta,3478,Elegia deusta,8.75,0,135,0,11.25,yes,NA
T191,kogelberg,kogelberg_T191,Elegia,persistens,3502,Elegia persistens,7.75,0,130,0,17.5,no,NA
T191,kogelberg,kogelberg_T191,Erica,corifolia,3749,Erica corifolia,6.75,0,160,0,6.25,no,NA
T191,kogelberg,kogelberg_T191,Erica,serrata,4175,Erica serrata,6.25,0,120,0,11.25,no,NA
T191,kogelberg,kogelberg_T191,Hypodiscus,aristatus,5884,Hypodiscus aristatus,4.75,0,20,0,30,yes,NA
T191,kogelberg,kogelberg_T191,Restio,egregius,9524,Restio egregius,4.5,0,13,0,46.666666666666664,yes,NA
T191,kogelberg,kogelberg_T191,Erica,imbricata,3893,Erica imbricata,4.25,0,110,0,5,no,NA
T191,kogelberg,kogelberg_T191,Tetraria,thermalis,10948,Tetraria thermalis,3.75,0,6,0,65,yes,NA
T191,kogelberg,kogelberg_T191,Staberoha,distachyos,10638,Staberoha distachyos,1.75,0,10,0,30,yes,NA
T191,kogelberg,kogelberg_T191,Erica,pulchella,4121,Erica pulchella,0.75,0,15,0,10,no,NA
T191,kogelberg,kogelberg_T191,Leucadendron,xanthoconus,6738,Leucadendron xanthoconus,0.75,0,4,0,30,no,NA
T191,kogelberg,kogelberg_T191,Tetraria,microstachys,10937,Tetraria microstachys,0.75,0,4,0,40,yes,NA
T191,kogelberg,kogelberg_T191,Leucadendron,spissifolium,6728,Leucadendron spissifolium,0.5,0,4,0,25,no,NA
T193,houwhoekpass,houwhoekpass_T193,Willdenowia,glomerata,11620,Willdenowia glomerata,9.5,0,37,0,63.75,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Phaenocoma,prolifera,8829,Phaenocoma prolifera,8.75,0,138,0,20,no,NA
T193,houwhoekpass,houwhoekpass_T193,Erica,serrata,4175,Erica serrata,7.75,0,112,0,22.5,no,NA
T193,houwhoekpass,houwhoekpass_T193,Erica,anguliger,3641,Erica anguliger,7.5,0,80,0,30,no,NA
T193,houwhoekpass,houwhoekpass_T193,Hypodiscus,argenteus,5883,Hypodiscus argenteus,5.75,0,13,0,63.333333333333336,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Leucospermum,cordifolium,6749,Leucospermum cordifolium,5.25,0,23,0,36.25,no,NA
T193,houwhoekpass,houwhoekpass_T193,Restio,similis,9612,Restio similis,5,0,100,0,20,no,NA
T193,houwhoekpass,houwhoekpass_T193,Hypodiscus,aristatus,5884,Hypodiscus aristatus,4.75,0,11,0,76.66666666666667,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Aspalathus,ciliaris,1007,Aspalathus ciliaris,3.5,0,23,0,30,no,NA
T193,houwhoekpass,houwhoekpass_T193,Staberoha,distachyos,10638,Staberoha distachyos,2,0,10,0,35,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Protea,repens,9185,Protea repens,1.75,0,38,0,15,no,NA
T193,houwhoekpass,houwhoekpass_T193,Diastella,divaricata,2990,Diastella divaricata,1.5,0,2,0,100,no,NA
T193,houwhoekpass,houwhoekpass_T193,Centella,affinis,1870,Centella affinis,1.25,0,20,0,30,no,NA
T193,houwhoekpass,houwhoekpass_T193,Lanaria,lanata,6497,Lanaria lanata,0.75,0,3,0,40,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Protea,scabra,9189,Protea scabra,0.75,0,2,0,75,yes,NA
T193,houwhoekpass,houwhoekpass_T193,Restio,filiformis,9531,Restio filiformis,0.75,0,3,0,40,yes,NA
T195,capepoint,capepoint_T195,Anthochortus,crinalis,648,Anthochortus crinalis,92.5,0,40,0,200,yes,NA
T195,capepoint,capepoint_T195,Restio,saroclados,9604,Restio saroclados,6.25,0,40,0,30,yes,NA
T195,capepoint,capepoint_T195,Erica,hispidula,3886,Erica hispidula,1.75,0.5,2,1,75,no,NA
T195,capepoint,capepoint_T195,Restio,pedicellatus,9582,Restio pedicellatus,0.5,0,3,0,40,no,NA
T196,kogelberg,kogelberg_T196,Protea,longifolia,9165,Protea longifolia,35,0.5,63,1,65,no,NA
T196,kogelberg,kogelberg_T196,Erica,serrata,4175,Erica serrata,21.25,4.25,95,22,30,no,NA
T196,kogelberg,kogelberg_T196,Leucadendron,xanthoconus,6738,Leucadendron xanthoconus,12.25,0,47,0,31.25,no,NA
T196,kogelberg,kogelberg_T196,Erica,labialis,3936,Erica labialis,11.25,0.75,61,5,26.25,no,NA
T196,kogelberg,kogelberg_T196,Diastella,divaricata,2990,Diastella divaricata,8.75,0,10,0,100,no,NA
T196,kogelberg,kogelberg_T196,Protea,repens,9185,Protea repens,6,0,17,0,50,no,NA
T196,kogelberg,kogelberg_T196,Tetraria,thermalis,10948,Tetraria thermalis,4.25,0,6,0,80,yes,NA
T196,kogelberg,kogelberg_T196,Elegia,hookeriana,3492,Elegia hookeriana,1.5,0,4,0,50,yes,NA
T196,kogelberg,kogelberg_T196,Penaea,mucronata,8737,Penaea mucronata,1.25,0,3,0,60,yes,NA
T198,viljoenspass,viljoenspass_T198,Protea,repens,9185,Protea repens,33.75,0.5,75,1,57.5,no,NA
T198,viljoenspass,viljoenspass_T198,Stoebe,spiralis,10744,Stoebe spiralis,20,0,77,0,37.5,no,NA
T198,viljoenspass,viljoenspass_T198,Restio,capensis,9498,Restio capensis,5,0,30,0,30,yes,NA
T198,viljoenspass,viljoenspass_T198,Tetraria,bromoides,10918,Tetraria bromoides,4.25,0,19,0,35,yes,NA
T198,viljoenspass,viljoenspass_T198,Cliffortia,ruscifolia,2292,Cliffortia ruscifolia,3.5,0,20,0,40,no,NA
T198,viljoenspass,viljoenspass_T198,Tetraria,fasciata,10928,Tetraria fasciata,3.5,0,13,0,50,yes,NA
T198,viljoenspass,viljoenspass_T198,Restio,triticeus,9625,Restio triticeus,3,0,18,0,30,yes,NA
T198,viljoenspass,viljoenspass_T198,Cliffortia,atrata,2201,Cliffortia atrata,2.25,0,10,0,46.666666666666664,no,NA
T198,viljoenspass,viljoenspass_T198,Hypodiscus,albo-aristatus,5881,Hypodiscus albo-aristatus,2,0,6,0,50,yes,NA
T198,viljoenspass,viljoenspass_T198,Lanaria,lanata,6497,Lanaria lanata,1.75,0,6,0,80,yes,NA
T198,viljoenspass,viljoenspass_T198,Restio,filiformis,9531,Restio filiformis,1.5,0,7,0,40,yes,NA
T198,viljoenspass,viljoenspass_T198,Aristea,capitata,892,Aristea capitata,1.25,0,1,0,100,yes,NA
T198,viljoenspass,viljoenspass_T198,Willdenowia,teres,11628,Willdenowia teres,1,0,1,0,100,yes,NA
T198,viljoenspass,viljoenspass_T198,Tetraria,fimbriolata,10930,Tetraria fimbriolata,0.75,0,3,0,40,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Erica,anguliger,3641,Erica anguliger,22.5,0,95,0,42.5,no,NA
T199,houwhoekpass,houwhoekpass_T199,Hypodiscus,laevigatus,5885,Hypodiscus laevigatus,18.75,0.75,114,4,30,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Penaea,mucronata,8737,Penaea mucronata,10,0,44,0,40,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Diastella,divaricata,2990,Diastella divaricata,8,0,18,0,60,no,NA
T199,houwhoekpass,houwhoekpass_T199,Cannomois,parviflora,1780,Cannomois parviflora,7,0,21,0,80,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Tetraria,bromoides,10918,Tetraria bromoides,6.5,0,23,0,55,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Leucadendron,gandogeri,6686,Leucadendron gandogeri,3,0,14,0,46.666666666666664,no,NA
T199,houwhoekpass,houwhoekpass_T199,Protea,longifolia,9165,Protea longifolia,2.5,0,11,0,50,no,NA
T199,houwhoekpass,houwhoekpass_T199,Elegia,filacea,3486,Elegia filacea,2.25,0,16,0,35,no,NA
T199,houwhoekpass,houwhoekpass_T199,Lobelia,pinifolia,6913,Lobelia pinifolia,1.25,0,7,0,30,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Tetraria,ustulata,10950,Tetraria ustulata,1.25,0,4,0,70,yes,NA
T199,houwhoekpass,houwhoekpass_T199,Phaenocoma,prolifera,8829,Phaenocoma prolifera,1,0,4,0,40,no,NA
T200,viljoenspass,viljoenspass_T200,Metalasia,densa,7321,Metalasia densa,18.25,0,55,0,55,no,NA
T200,viljoenspass,viljoenspass_T200,Lanaria,lanata,6497,Lanaria lanata,17.5,0,57,0,50,yes,NA
T200,viljoenspass,viljoenspass_T200,Stoebe,spiralis,10744,Stoebe spiralis,8.25,1,26,3,52.5,no,NA
T200,viljoenspass,viljoenspass_T200,Erica,labialis,3936,Erica labialis,6.25,0,55,0,30,no,NA
T200,viljoenspass,viljoenspass_T200,Aspalathus,ciliaris,1007,Aspalathus ciliaris,5.5,3.25,19,13,60,no,NA
T200,viljoenspass,viljoenspass_T200,Metalasia,erubescens,7326,Metalasia erubescens,3,0,12,0,50,no,NA
T200,viljoenspass,viljoenspass_T200,Leucadendron,laureolum,6693,Leucadendron laureolum,2.75,0,25,0,25,no,NA
T200,viljoenspass,viljoenspass_T200,Stoebe,plumosa,10737,Stoebe plumosa,2.5,0,5,0,80,no,NA
T200,viljoenspass,viljoenspass_T200,Ficinia,oligantha,4737,Ficinia oligantha,2.25,2,50,30,15,yes,NA
T200,viljoenspass,viljoenspass_T200,Hypodiscus,aristatus,5884,Hypodiscus aristatus,2.25,0,5,0,70,yes,NA
T200,viljoenspass,viljoenspass_T200,Hypodiscus,argenteus,5883,Hypodiscus argenteus,1.75,0,4,0,50,yes,NA
T200,viljoenspass,viljoenspass_T200,Restio,triticeus,9625,Restio triticeus,0.75,0,4,0,30,yes,NA
T201,capepoint,capepoint_T201,Elegia,ebracteata,3480,Elegia ebracteata,43.75,4,102,3,43.75,yes,NA
T201,capepoint,capepoint_T201,Erica,hispidula,3886,Erica hispidula,24.25,4.5,85,11,43.75,no,NA
T201,capepoint,capepoint_T201,Thamnochortus,nutans,10985,Thamnochortus nutans,8.25,0,29,0,50,yes,NA
T201,capepoint,capepoint_T201,Restio,pedicellatus,9582,Restio pedicellatus,4.75,0,11,0,40,yes,NA
T202,franschoekpass,franschoekpass_T202,Protea,laurifolia,9163,Protea laurifolia,42.5,15,11,6,300,no,NA
T202,franschoekpass,franschoekpass_T202,Berzelia,lanuginosa,1523,Berzelia lanuginosa,8.25,6.25,10,9,100,no,NA
T202,franschoekpass,franschoekpass_T202,Erica,viscaria,4276,Erica viscaria,5.25,1.25,10,2,77.5,no,NA
T202,franschoekpass,franschoekpass_T202,Diospyros,glabra,3085,Diospyros glabra,4.75,0,5,0,100,yes,NA
T202,franschoekpass,franschoekpass_T202,Cassytha,ciliolata,1863,Cassytha ciliolata,4.5,0,4,0,100,no,NA
T202,franschoekpass,franschoekpass_T202,Erica,hispidula,3886,Erica hispidula,2.25,1.25,6,2,60,no,NA
T202,franschoekpass,franschoekpass_T202,Senecio,pinifolius,10378,Senecio pinifolius,1.25,0,7,0,40,yes,NA
T202,franschoekpass,franschoekpass_T202,Cliffortia,atrata,2201,Cliffortia atrata,1,0,2,0,100,no,NA
T202,franschoekpass,franschoekpass_T202,Ehrharta,dura,3445,Ehrharta dura,1,0,1,0,80,yes,NA
T204,kogelberg,kogelberg_T204,Leucadendron,laureolum,6693,Leucadendron laureolum,48.75,0.25,135,1,40,no,NA
T204,kogelberg,kogelberg_T204,Erica,pulchella,4121,Erica pulchella,23.75,0,115,0,40,no,NA
T204,kogelberg,kogelberg_T204,Erica,labialis,3936,Erica labialis,11.5,0,31,0,38.333333333333336,no,NA
T204,kogelberg,kogelberg_T204,Protea,repens,9185,Protea repens,8.25,0,23,0,50,no,NA
T204,kogelberg,kogelberg_T204,Elegia,stipularis,3509,Elegia stipularis,6.75,1.5,27,8,40,no,NA
T204,kogelberg,kogelberg_T204,Phaenocoma,prolifera,8829,Phaenocoma prolifera,2,0,9,0,30,no,NA
T206,kogelberg,kogelberg_T206,Elegia,stipularis,3509,Elegia stipularis,40,1.75,130,7,40,no,NA
T206,kogelberg,kogelberg_T206,Leucospermum,oleifolium,6765,Leucospermum oleifolium,7.25,0,7,0,107.5,no,NA
T206,kogelberg,kogelberg_T206,Adenandra,villosa,99,Adenandra villosa,6.25,0,100,0,17.5,no,NA
T206,kogelberg,kogelberg_T206,Diastella,thymelaeoides,2995,Diastella thymelaeoides,2.75,0.25,5,1,77.5,no,NA
T206,kogelberg,kogelberg_T206,Protea,neriifolia,9174,Protea neriifolia,2.75,0,4,0,100,no,NA
T206,kogelberg,kogelberg_T206,Aspalathus,aspalathoides,975,Aspalathus aspalathoides,2,0,21,0,25,no,NA
T206,kogelberg,kogelberg_T206,Protea,repens,9185,Protea repens,2,0,3,0,80,no,NA
T206,kogelberg,kogelberg_T206,Metalasia,densa,7321,Metalasia densa,1.75,0.25,15,1,30,no,NA
T206,kogelberg,kogelberg_T206,Serruria,adscendens,10423,Serruria adscendens,1.25,0,5,0,40,no,NA
T206,kogelberg,kogelberg_T206,Staberoha,distachyos,10638,Staberoha distachyos,1.25,0,9,0,30,yes,NA
T206,kogelberg,kogelberg_T206,Erica,imbricata,3893,Erica imbricata,0.75,0,7,0,25,no,NA
T206,kogelberg,kogelberg_T206,Thamnochortus,lucens,10983,Thamnochortus lucens,0.75,0,6,0,35,yes,NA
T209,kogelberg,kogelberg_T209,Thamnochortus,pellucidus,10989,Thamnochortus pellucidus,18,0,75,0,33.75,yes,NA
T209,kogelberg,kogelberg_T209,Mimetes,cucullatus,7396,Mimetes cucullatus,13.75,0,3,0,200,yes,NA
T209,kogelberg,kogelberg_T209,Hypodiscus,aristatus,5884,Hypodiscus aristatus,10.75,0,20,0,57.5,yes,NA
T209,kogelberg,kogelberg_T209,Erica,similis,4184,Erica similis,10.5,6.5,34,15,40,no,NA
T209,kogelberg,kogelberg_T209,Elegia,stipularis,3509,Elegia stipularis,7,2,18,5,41.666666666666664,no,NA
T209,kogelberg,kogelberg_T209,Serruria,rubricaulis,10468,Serruria rubricaulis,7,0.5,32,3,30,yes,NA
T209,kogelberg,kogelberg_T209,Leucospermum,prostratum,6773,Leucospermum prostratum,5.75,0,14,0,70,yes,NA
T209,kogelberg,kogelberg_T209,Restio,cincinnatus,9501,Restio cincinnatus,2.5,0,7,0,50,yes,NA
T209,kogelberg,kogelberg_T209,Restio,hyalinus,9540,Restio hyalinus,2,0,12,0,30,no,NA
T209,kogelberg,kogelberg_T209,Staberoha,distachyos,10638,Staberoha distachyos,2,0,5,0,50,yes,NA
T211,franschoekpass,franschoekpass_T211,Anaxeton,asperum,571,Anaxeton asperum,55,0,280,0,20,no,NA
T211,franschoekpass,franschoekpass_T211,Staberoha,distachyos,10638,Staberoha distachyos,11,0,108,0,28.75,yes,NA
T211,franschoekpass,franschoekpass_T211,Pentameris,colorata,8758,Pentameris colorata,8.75,0,90,0,30,yes,NA
T211,franschoekpass,franschoekpass_T211,Ursinia,paleacea,11399,Ursinia paleacea,7,0,110,0,17.5,no,NA
T211,franschoekpass,franschoekpass_T211,Erica,articularis,3656,Erica articularis,6.75,0,47,0,26.25,yes,NA
T211,franschoekpass,franschoekpass_T211,Restio,filiformis,9531,Restio filiformis,3.5,0,29,0,25,yes,NA
T211,franschoekpass,franschoekpass_T211,Aristea,capitata,892,Aristea capitata,2.5,0,15,0,35,yes,NA
T211,franschoekpass,franschoekpass_T211,Tetraria,fasciata,10928,Tetraria fasciata,2.5,0,10,0,40,yes,NA
T211,franschoekpass,franschoekpass_T211,Elegia,juncea,3495,Elegia juncea,2.25,0,12,0,35,yes,NA
T211,franschoekpass,franschoekpass_T211,Penaea,mucronata,8737,Penaea mucronata,2.25,0,11,0,36.666666666666664,yes,NA
T211,franschoekpass,franschoekpass_T211,Tetraria,ustulata,10950,Tetraria ustulata,2.25,0,9,0,45,yes,NA
T211,franschoekpass,franschoekpass_T211,Erica,labialis,3936,Erica labialis,2,0,42,0,15,no,NA
T211,franschoekpass,franschoekpass_T211,Erica,rigidula,4146,Erica rigidula,1.75,0,100,0,5,no,NA
T212,viljoenspass,viljoenspass_T212,Leucadendron,microcephalum,6702,Leucadendron microcephalum,31.25,0,51,0,70,no,NA
T212,viljoenspass,viljoenspass_T212,Erica,labialis,3936,Erica labialis,18.75,0,75,0,47.5,no,NA
T212,viljoenspass,viljoenspass_T212,Erica,viscaria,4276,Erica viscaria,5.75,0,30,0,33.333333333333336,no,NA
T212,viljoenspass,viljoenspass_T212,Erica,eriocephala,3806,Erica eriocephala,5,0.25,21,1,50,no,NA
T212,viljoenspass,viljoenspass_T212,Erica,hispidula,3886,Erica hispidula,3.25,0,14,0,43.333333333333336,no,NA
T212,viljoenspass,viljoenspass_T212,Lanaria,lanata,6497,Lanaria lanata,3,0,8,0,50,yes,NA
T212,viljoenspass,viljoenspass_T212,Tetraria,thermalis,10948,Tetraria thermalis,2.75,0,3,0,82.5,yes,NA
T212,viljoenspass,viljoenspass_T212,Hypodiscus,aristatus,5884,Hypodiscus aristatus,2,0,4,0,60,yes,NA
T212,viljoenspass,viljoenspass_T212,Ceratocaryum,persistens,1970,Ceratocaryum persistens,1.25,0,2,0,70,yes,NA
T212,viljoenspass,viljoenspass_T212,Elegia,hookeriana,3492,Elegia hookeriana,1.25,0,6,0,50,yes,NA
T212,viljoenspass,viljoenspass_T212,Protea,amplexicaulis,9135,Protea amplexicaulis,1.25,0,3,0,50,yes,NA
T213,kogelberg,kogelberg_T213,Erica,ericoides,3804,Erica ericoides,45,7.5,98,16,72.5,no,NA
T213,kogelberg,kogelberg_T213,Restio,similis,9612,Restio similis,9.5,0,51,0,40,no,NA
T213,kogelberg,kogelberg_T213,Thamnochortus,gracilis,10978,Thamnochortus gracilis,8.25,0,22,0,60,yes,NA
T213,kogelberg,kogelberg_T213,Elegia,hookeriana,3492,Elegia hookeriana,6.5,0,20,0,53.333333333333336,yes,NA
T213,kogelberg,kogelberg_T213,Hypodiscus,aristatus,5884,Hypodiscus aristatus,6.5,0,13,0,66.66666666666667,yes,NA
T213,kogelberg,kogelberg_T213,Willdenowia,teres,11628,Willdenowia teres,6.5,0,15,0,63.333333333333336,yes,NA
T213,kogelberg,kogelberg_T213,Thamnochortus,lucens,10983,Thamnochortus lucens,1.25,0,7,0,40,yes,NA
T213,kogelberg,kogelberg_T213,Lanaria,lanata,6497,Lanaria lanata,1,0,1,0,80,yes,NA
T213,kogelberg,kogelberg_T213,Restio,egregius,9524,Restio egregius,1,0,1,0,80,yes,NA
T215,kogelberg,kogelberg_T215,Erica,plukenetii,4102,Erica plukenetii,11,0,16,0,75,no,NA
T215,kogelberg,kogelberg_T215,Phylica,ericoides,#N/A,Phylica ericoides,10,3.5,35,7,50,yes,NA
T215,kogelberg,kogelberg_T215,Searsia,lucida,10132,Searsia lucida,8.75,0,7,0,176.66666666666666,yes,NA
T215,kogelberg,kogelberg_T215,Themeda,triandra,11003,Themeda triandra,5.25,0,35,0,35,yes,NA
T215,kogelberg,kogelberg_T215,Tenaxia,stricta,10876,Tenaxia stricta,5,0,12,0,66.66666666666667,yes,NA
T215,kogelberg,kogelberg_T215,Pterocelastrus,tricuspidatus,9327,Pterocelastrus tricuspidatus,4.75,0,2,0,250,yes,NA
T215,kogelberg,kogelberg_T215,Cassine,peragua,1860,Cassine peragua,3.75,0,2,0,200,yes,NA
T215,kogelberg,kogelberg_T215,Cymbopogon,marginatus,2768,Cymbopogon marginatus,3.5,0,30,0,28.333333333333332,yes,NA
T215,kogelberg,kogelberg_T215,Ficinia,nigrescens,4735,Ficinia nigrescens,2.75,0,22,0,28.333333333333332,yes,NA
T215,kogelberg,kogelberg_T215,Passerina,corymbosa,8513,Passerina corymbosa,2.75,0.5,11,2,50,no,NA
